Time,BTC_total_value,Fiat_total_value,GRS,BTC,VTC,FTC,DGB,ETH,ZEC,ZCL,XZC,MUSIC,MONA,ZEN,BTG
1513591658,0.0008389564290896001,15.819,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513591721,0.0008395090535724001,15.811,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513591783,0.0008386411105919,15.796,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513591846,0.0008395072954083001,15.812,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513591908,0.0008402585604986,15.824,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513591970,0.0008396918796973999,15.817,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592033,0.0008396470529744,15.822,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592095,0.0008403751844105001,15.819,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592157,0.0008391138174883001,15.802,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592220,0.000838386725574,15.786,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592284,0.0008382637299162002,15.802,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592348,0.0008377422135793001,15.789,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592416,0.0008396028650941,15.824,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592479,0.0008392652975273,15.825,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592541,0.0008397665970871001,15.842,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592603,0.0008404674713794,15.868,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592671,0.0008406989073626,15.889,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592733,0.000841868805898,15.917,0.05373253,1.866e-05,0.21068594000000002,4.889607750000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862000000004,0.02724391,0.0023089399999999998
1513592796,0.0008507127602432,16.057,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513592858,0.0008504648588717998,16.069,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513592920,0.0008525503803913999,16.086,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513592983,0.0008537246989200999,16.118,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593045,0.0008543590948538999,16.105,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593108,0.0008534452688171998,16.085,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593171,0.0008532220489853998,16.069,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593233,0.0008533959020585,16.073,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593295,0.0008543738059218999,16.094,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593358,0.0008547109174624999,16.108,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593421,0.0008535075858144,16.107,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593484,0.0008519908262151999,16.098,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593547,0.0008519193648199,16.103,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593610,0.0008515779017988001,16.095,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593682,0.0008517416340312,16.096,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593744,0.0008510892425171,16.094,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593807,0.0008491705695622,16.088,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593869,0.0008501252253723001,16.082,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593932,0.0008495227118855001,16.068,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513593995,0.0008508829124826,16.106,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513594057,0.0008542509567393001,16.185,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513594120,0.0008551070018998001,16.193,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513594182,0.0008550059213741001,16.183,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513594247,0.0008565676710714999,16.228,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513594310,0.0008596718002157999,16.29,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513594372,0.0008561938095461,16.239,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513594436,0.0008587495894319999,16.291,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513594498,0.0008593656094372998,16.3,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513594562,0.0008589068653554001,16.278,0.05373253,1.866e-05,0.21068594000000002,5.2281808199999995,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.30714862,0.02724391,0.0023089399999999998
1513594628,0.0008619320449169,16.335,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513594692,0.0008618399295457,16.307,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513594754,0.0008617549424680999,16.301,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513594822,0.0008608132067569,16.282,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513594885,0.0008598464328592999,16.255,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513594948,0.0008563717472312999,16.206,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595010,0.0008518822422931999,16.122,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595073,0.0008518542245915999,16.125,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595136,0.0008525116755980001,16.134,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595198,0.000852210141195,16.143,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595261,0.0008529283998813001,16.148,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595323,0.0008502194521087001,16.112,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595386,0.0008486579312478,16.086,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595449,0.0008477931408559999,16.063,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595511,0.0008474144172848001,16.071,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595573,0.0008471490725134002,16.066,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595636,0.0008497750668100001,16.12,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595698,0.0008483142347457,16.096,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595761,0.0008483546844125,16.099,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595825,0.0008461770366492001,16.061,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595889,0.0008459981528373999,16.058,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513595953,0.0008441998777776,16.025,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513596020,0.0008439913267042001,16.022,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513596082,0.0008444989232669002,16.039,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513596145,0.0008429971378604001,16.013,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513596207,0.0008453007389076001,16.067,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513596270,0.0008446760968816,16.066,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513596334,0.0008463047883573001,16.106,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513596397,0.0008455297005040001,16.092,0.05373253,1.866e-05,0.21068594000000002,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.31347724,0.02724391,0.0023089399999999998
1513596461,0.0008643546766258001,16.456,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513596523,0.0008624684374954999,16.442,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513596587,0.0008661996812535,16.525,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513596651,0.0008625897575358,16.457,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513596713,0.0008623358237907,16.463,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513596776,0.0008624166508597001,16.457,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513596840,0.0008601429275662,16.407,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513596903,0.0008614308972409999,16.424,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513596966,0.0008586409177209998,16.349,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597031,0.0008583630465099,16.324,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597097,0.0008631016792559,16.434,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597160,0.0008633320104544,16.452,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597223,0.0008623343637445998,16.453,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597287,0.0008596037095274999,16.395,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597350,0.0008626136039607,16.455,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597413,0.0008607323916236,16.411,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597476,0.0008614325030299998,16.42,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597542,0.0008614524663468001,16.447,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597606,0.0008622269848766,16.49,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597669,0.0008620087561019001,16.485,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597732,0.0008614406713024999,16.489,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597796,0.0008586341493393,16.435,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597860,0.0008586905346746,16.449,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597923,0.000859536479961,16.477,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513597987,0.0008587988324455,16.478,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513598050,0.0008588204875635999,16.488,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513598116,0.0008586918788166,16.5,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513598185,0.0008566316216019999,16.449,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513598249,0.0008547995259207,16.418,0.05373253,1.866e-05,0.22237237,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02724391,0.0023089399999999998
1513598312,0.0008578106998464998,16.48,0.05373253,1.866e-05,0.22237236999999999,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513598374,0.0008560310172263998,16.443,0.05373253,1.866e-05,0.22237236999999999,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513598444,0.0008569861750314,16.443,0.05373253,1.866e-05,0.22237236999999999,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513598508,0.0008524815784851,16.349,0.05373253,1.866e-05,0.22237236999999999,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513598570,0.0008529632735423999,16.348,0.05373253,1.866e-05,0.22237236999999999,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513598633,0.000851988486279,16.32,0.05373253,1.866e-05,0.22237236999999999,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513598696,0.0008510905793766,16.316,0.05373253,1.866e-05,0.22237236999999999,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513598759,0.0008535796252224,16.37,0.05373253,1.866e-05,0.22237236999999999,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513598823,0.0008516537235753999,16.329,0.05373253,1.866e-05,0.22237236999999999,5.23534135,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513598886,0.0008543040940941999,16.405,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513598949,0.0008536811957423001,16.39,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599019,0.0008527006805006001,16.366,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599082,0.0008522911432097,16.369,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599146,0.0008535862969468,16.408,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599211,0.0008526749299772999,16.399,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599274,0.0008524166314364002,16.387,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599338,0.0008518016849734,16.36,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599402,0.0008532428451246,16.391,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599465,0.0008566170611884,16.476,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599528,0.0008566841233258,16.457,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599590,0.0008575930845061999,16.49,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599653,0.0008562730462794,16.451,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599715,0.0008577772049859,16.48,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
1513599778,0.0008557961525376002,16.451,0.08371796000000001,1.866e-05,0.22237236999999999,5.235341350000001,64.53090691,1.859e-05,0.00276281,0.05351203,0.01256144,0.17891316,0.32840035,0.02897583,0.0023089399999999998
