Time,BTC_total_value,Fiat_total_value,MAX,GRS,BTC,VTC,FTC,DGB,XMY,ETH,ZEC,ZCL,XZC,MUSIC,MONA,ZEN,BTG
1513841065,0.0028170266411501996,48.263,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841131,0.0028164963860466   ,48.143,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841196,0.0028206891481424   ,48.207,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841261,0.0028173730710842003,48.141,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841326,0.0028234248928577007,48.146,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841391,0.0028305614038755004,48.15 ,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841455,0.0028252412797348005,48.009,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841520,0.0028207840773060004,47.862,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841585,0.0028226075443747002,47.741,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841651,0.0028232919479667003,47.748,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841717,0.0028221702766043   ,47.635,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841782,0.0028260651874441   ,47.854,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841847,0.0028260248370397998,47.968,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841912,0.0028262138132502004,47.915,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513841976,0.0028275657467715003,47.987,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513842041,0.0028278123399238   ,48.014,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513842106,0.0028305746782684   ,47.966,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513842171,0.0028307700285706006,48.022,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513842236,0.0028263899310182   ,47.93 ,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513842302,0.0028289708116394003,47.961,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513842368,0.0028285272735750003,47.869,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513842438,0.0028293948011410006,47.983,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513842503,0.0028390623670312   ,48.194,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513842568,0.0028362751885571006,48.132,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513842633,0.0028419937133954   ,48.281,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513842698,0.0028392317293040002,48.323,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
1513842763,0.0028398283483934   ,48.211,0.06404305,1.55286983,1.866e-05,0.30621433,12.13986306       ,156.07913925      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.03030529
